#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2025-08-01-14-24-47
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	version	user_agent	origin	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	tags	username	password	proxied	orig_fuids	orig_filenames	orig_mime_types	resp_fuids	resp_filenames	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	string	string	count	count	count	string	count	string	set[enum]	string	string	set[string]	vector[string]	vector[string]	vector[string]	vector[string]	vector[string]	vector[string]
1723680711.070632	CowxPo2zuQAOEMDML	10.8.15.133	49803	199.232.210.172	80	10	GET	msedge.b.tlu.dl.delivery.mp.microsoft.com	/filestreamingservice/files/f37dd878-a1b9-4f21-a8c9-65c3dd00f7a6?P1=1724225867&P2=404&P3=2&P4=IaxXE3ikzdIKvQz1E1qPcLRRfyHtwqWgjE0YDO8CsvKt6Jcq94KnSHhjEOc1Vkk62+udS1LrVl+tTvm0Hctz+A==	-	1.1	Microsoft BITS/7.8	-	0	108543	206	Partial Content	-	-	(empty)	-	-	-	-	-	-	-	-	-
1723680719.744428	CJgGQa1UxgRZOmvgql	10.8.15.133	49810	72.5.43.29	80	1	HEAD	72.5.43.29	/data/0f60a3e7baecf2748b1c8183ed37d1e4	-	1.1	Microsoft BITS/7.8	-	0	0	200	OK	-	-	(empty)	-	-	-	-	-	-	-	-	-
1723680719.960393	CJgGQa1UxgRZOmvgql	10.8.15.133	49810	72.5.43.29	80	2	GET	72.5.43.29	/data/0f60a3e7baecf2748b1c8183ed37d1e4	-	1.1	Microsoft BITS/7.8	-	0	159232	200	OK	-	-	(empty)	-	-	-	-	-	-	FrgOWT69hTvLfA7ok	-	application/x-dosexec
1723680780.664378	CbwcaK2ntPAzn9Iy2g	10.8.15.133	49818	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	32	200	OK	-	-	(empty)	-	-	-	-	-	-	Fj92uI29l8RJTx2LNk	-	-
1723680780.868295	CbwcaK2ntPAzn9Iy2g	10.8.15.133	49818	72.5.43.29	80	2	POST	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	124	94	400	Bad Request	-	-	(empty)	-	-	-	FOR3Ny3kFQCnKGh5Ki	-	-	FTDOsB4hSuDvyyzZxj	-	text/html
1723680781.335175	CtqkDo459PjFBF1A63	10.8.15.133	49819	72.5.43.29	80	1	POST	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	305148	94	400	Bad Request	-	-	(empty)	-	-	-	FG4Fh43uaXARkn4nba	-	-	F0RZkUuUAXFVwFN5d	-	text/html
1723680782.864800	CLlNm44fXAV00RZE9h	10.8.15.133	49820	72.5.43.29	80	1	POST	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	732	94	400	Bad Request	-	-	(empty)	-	-	-	FlebAl2uOq2iNGyicb	-	-	FPDkRh1n0RDN6Ky911	-	text/html
1723680787.999666	CkZRXmHikKbV0LHw9	10.8.15.133	49821	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FO6T411rGUxeSZyKg6	-	text/html
1723680793.850601	Cir7jOnEgxYLNbxnb	10.8.15.133	49827	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FzgrB74ErJdYzNOr87	-	text/html
1723680797.315577	C74K741G7Dpp6LKmu4	10.8.15.133	49831	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FL3ohG3TOYj0lRZgC6	-	text/html
1723680804.254102	CpepGPiYTZENolZjd	10.8.15.133	49840	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	Fg8PtN2CBz5mzh09y8	-	text/html
1723680809.944683	CZRRO73vrhSLDGMZ35	10.8.15.133	49841	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FFpLMT2pFcjItM9och	-	text/html
1723680817.194861	CvXQbx3cpGj2b85qBa	10.8.15.133	49842	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FDVBBwvvd0drjV5Cc	-	text/html
1723680823.591854	CslX6y3Pa2qXOGfAAi	10.8.15.133	49843	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FmnG953a1UFYYu1sdc	-	text/html
1723680829.193045	ChnlQ027j6stWMaXQ1	10.8.15.133	49844	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	Fh9YHa3LC5ulEwD527	-	text/html
1723680835.214191	ClK0ww3mhQ819Ppqsb	10.8.15.133	49845	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	F6DZAdqnLN4sgiJFf	-	text/html
1723680839.081492	CMXdmA4ySvLNML09sd	10.8.15.133	49846	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FVOLEn2Qu2LIdhFrG4	-	text/html
1723680843.782430	CqAi3V3Ll9t3HrTpL	10.8.15.133	49847	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FBREWZpjEvCz7bcq8	-	text/html
1723680847.998603	CX4F0U3khZZpmDwjoi	10.8.15.133	49848	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	F1OjVC1fsAiYKMsqic	-	text/html
1723680852.361708	CvAJwY3WnBQhxROeQi	10.8.15.133	49849	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	F2295T1LSMU8OaHHvg	-	text/html
1723680857.007048	CXXvOg19D3BY4c8Jd4	10.8.15.133	49850	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FbuXtW31Tc52fPlm62	-	text/html
1723680862.196492	CHiWph1T7Stl4fcLMe	10.8.15.133	49852	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FxcjBy27eT3E2V1R7b	-	text/html
